toplevelcustomerid,client_account_number,start_date,last_transaction_date,total_rev_monthly_avg,total_spend_monthly_avg,total_transactions_monthly_avg,churned,churn_prob,churn_prob_knn,churn_prob_rf
234119,AS60225628,2024-01-30,2024-03-08,2,114.0,3.0,0,0.0,0.0,0.21542182158001874
234121,AS60225630,2024-01-30,2024-03-05,1,48.0,1.0,0,0.0,0.0,0.23183371383501122
234122,AS60225631,2024-01-30,2024-03-12,4,346.0,4.0,0,0.0,0.0,0.20918924178878484
234125,AS60225634,2024-01-31,2024-03-07,3,215.0,3.0,0,0.0,0.0,0.28291078864636493
234127,AS60225636,2024-01-31,2024-03-09,1,64.0,2.0,0,0.0,0.0,0.2802751225249578
234129,AS60225638,2024-01-31,2024-02-09,96,70.0,3.0,0,0.0,0.0,0.2851996621811853
234130,AS60225639,2024-01-31,2024-03-09,2,45.0,2.0,0,0.0,0.0,0.20448755988056466
234132,AS60225641,2024-01-31,2024-02-12,53,2984.0,4.0,0,0.0,1.0,0.2929301382424796
234133,AS60225642,2024-01-31,2024-02-05,2,100.0,1.0,0,0.0,0.0,0.22318310916675538
234134,AS60225643,2024-01-31,2024-02-10,2,165.0,3.0,0,0.0,0.0,0.277885994897899
234135,AS60225644,2024-01-31,2024-03-09,4,329.0,4.0,0,0.0,0.0,0.21293737335510834
234136,AS60225645,2024-01-31,2024-03-12,1,81.0,2.0,0,0.0,0.0,0.2248984516800209
234137,AS60225646,2024-01-31,2024-03-08,3,214.0,3.0,0,0.0,0.0,0.25114470745328793
234138,AS60225647,2024-01-31,2024-03-07,0,0.0,0.0,0,1.0,0.7938701918998874,0.4663539734465584
234139,AS60225648,2024-01-31,2024-03-02,1,105.0,2.0,0,0.0,0.0,0.2102785776727818
234140,AS60225649,2024-01-31,2024-03-09,2,127.0,2.0,0,0.0,0.0,0.27062172578508964
234141,AS60225650,2024-01-31,2024-03-09,2,142.0,2.0,0,0.0,0.0,0.2735228964177845
234142,AS60225651,2024-01-31,2024-03-08,6,519.0,8.0,0,0.0,0.0,0.20172275426625919
234144,AS60225653,2024-01-31,2024-03-06,1,158.0,2.0,0,0.0,0.0,0.26766269360921463
234145,AS60225654,2024-01-31,2024-03-11,5,309.0,6.0,0,0.0,0.0,0.29598880688411394
234146,AS60225655,2024-01-31,2024-03-12,9,568.0,12.0,0,0.0,0.0,0.21261094634342104
234147,AS60225656,2024-01-31,2024-03-12,2,126.0,2.0,0,0.0,0.0,0.2188042678476988
234148,AS60225657,2024-01-31,2024-03-11,0,0.0,0.0,0,1.0,1.0,0.45170078605699626
234149,AS60225658,2024-01-31,2024-03-12,1,60.0,0.0,0,0.0,0.0,0.23621789136514285
234150,AS60225659,2024-01-31,2024-03-12,15,266.0,3.0,0,0.0,0.0,0.21450088035522083
234153,AS60225662,2024-01-31,2024-02-16,48,34.0,1.0,0,0.0,0.0,0.27440346719449676
234155,AS60225664,2024-01-31,2024-02-28,114,1943.0,27.0,0,0.0,0.0,0.17818282708576702
234156,AS60225665,2024-01-31,2024-02-22,28,1432.0,8.0,0,0.0,0.0,0.21257653135372695
234158,AS60225667,2024-01-31,2024-03-09,1,74.0,2.0,0,0.0,0.0,0.22562560900769665
234159,AS60225668,2024-01-31,2024-02-28,216,5518.0,100.0,0,1.0,0.2448334213709178,0.3857796711051055
234160,AS60225669,2024-01-31,2024-03-08,8,522.0,8.0,0,0.0,0.0,0.2803638905962515
234161,AS60225670,2024-01-31,2024-02-08,1,65.0,1.0,0,0.0,0.0,0.26191288919683325
234162,AS60225671,2024-01-31,2024-03-07,1,108.0,2.0,0,0.0,0.0,0.2733477383380174
234163,AS60225672,2024-01-31,2024-03-09,1,104.0,1.0,0,0.0,0.0,0.2088765890589957
234164,AS60225673,2024-01-31,2024-03-12,27,114.0,6.0,0,0.0,0.0,0.3144741837101298
234168,AS60225677,2024-01-31,2024-02-24,2,107.0,4.0,0,0.0,0.0,0.2736034798477184
234170,AS60225679,2024-01-31,2024-03-11,2,140.0,2.0,0,0.0,0.0,0.27476501555436283
234173,AS60225682,2024-01-31,2024-02-12,96,56.0,1.0,0,0.0,0.0,0.2837118186787755
234174,AS60225683,2024-01-31,2024-03-10,14,559.0,6.0,0,0.0,0.0,0.1692385895471625
234175,AS60225684,2024-01-31,2024-03-12,2,148.0,4.0,0,0.0,0.0,0.21266205735972246
234176,AS60225685,2024-01-31,2024-03-12,4,301.0,22.0,0,0.0,0.0,0.22235639154056724
234177,AS60225686,2024-01-31,2024-02-28,2,160.0,2.0,0,0.0,0.0,0.17574248624059421
234180,AS60225689,2024-01-31,2024-03-11,2,114.0,2.0,0,0.0,0.0,0.2709175751883971
234181,AS60225690,2024-01-31,2024-03-07,7,436.0,9.0,0,0.0,0.0,0.20572209063268299
234182,AS60225691,2024-01-31,2024-03-12,9,83.0,4.0,0,0.0,0.0,0.2983386055210344
234183,AS60225692,2024-01-31,2024-02-28,5,303.0,5.0,0,0.0,0.0,0.20703410574459083
234189,AS60225698,2024-01-31,2024-03-12,5,596.0,8.0,0,0.0,0.0,0.19664933709413743
234190,AS60225699,2024-02-01,2024-03-11,0,0.0,0.0,0,1.0,1.0,0.43937938323525805
234191,AS60225700,2024-02-01,2024-03-12,2,39.0,2.0,0,0.0,0.0,0.27070046050028784
234192,AS60225701,2024-02-01,2024-03-12,0,15.0,1.0,0,0.0,0.0,0.23135381944004507
234194,AS60225703,2024-02-01,2024-03-12,0,0.0,0.0,0,1.0,0.7989730167058399,0.43607465795607797
234195,AS60225704,2024-02-01,2024-03-12,2,178.0,2.0,0,0.0,0.0,0.2264207519556757
234196,AS60225705,2024-02-01,2024-03-08,0,43.0,0.0,0,0.0,0.0,0.23186068164041976
234198,AS60225707,2024-02-01,2024-03-09,3,270.0,10.0,0,0.0,0.1943988515653248,0.21100468099245667
234199,AS60225708,2024-02-01,2024-03-11,1,46.0,0.0,0,0.0,0.0,0.22063941708873439
234201,AS60225710,2024-02-01,2024-02-07,1,70.0,1.0,0,0.0,0.0,0.26763512633018793
234202,AS60225711,2024-02-01,2024-03-07,2,116.0,2.0,0,0.0,0.0,0.26233318548939566
234203,AS60225712,2024-02-01,2024-03-12,2,128.0,2.0,0,0.0,0.0,0.2548550261813352
234205,AS60225714,2024-02-01,2024-02-28,8,286.0,6.0,0,0.0,0.0,0.16368827983201456
234206,AS60225715,2024-02-01,2024-03-12,2,179.0,3.0,0,0.0,0.1926981035628225,0.2558418477248518
234208,AS60225717,2024-02-01,2024-02-27,25,1455.0,12.0,0,0.0,0.1993710695676248,0.15687256893268195
234211,AS60225720,2024-02-01,2024-02-27,3,170.0,2.0,0,0.0,0.6008886773749315,0.2991828979547047
234216,AS60225725,2024-02-01,2024-03-12,7,626.0,10.0,0,0.0,0.0,0.1856516192642414
234218,AS60225727,2024-02-01,2024-03-13,20,890.0,31.0,0,0.0,0.0,0.17757786030808154
234219,AS60225728,2024-02-01,2024-03-12,5,383.0,4.0,0,0.0,0.0,0.2163675948911128
234220,AS60225729,2024-02-01,2024-03-09,1,46.0,0.0,0,0.0,0.0,0.23571277280567046
234221,AS60225730,2024-02-01,2024-02-28,1,55.0,1.0,0,0.0,0.0,0.2536457632099698
234222,AS60225731,2024-02-01,2024-02-24,40,1558.0,24.0,0,0.0,0.3923762280049013,0.2848786015640314
234223,AS60225732,2024-02-01,2024-03-06,1,156.0,2.0,0,0.0,0.0,0.2536769172910151
234224,AS60225733,2024-02-01,2024-03-04,3,139.0,2.0,0,0.0,0.0,0.2228081371684124
234225,AS60225734,2024-02-01,2024-03-03,3,247.0,4.0,0,0.0,0.0,0.25802488847469773
234226,AS60225735,2024-02-01,2024-02-28,1,49.0,0.0,0,0.0,0.0,0.25462454848847815
234227,AS60225736,2024-02-01,2024-02-13,4,197.0,2.0,0,0.0,1.0,0.2984572494325929
234230,AS60225739,2024-02-01,2024-02-25,3,191.0,2.0,0,0.0,0.0,0.21941088885622828
234232,AS60225741,2024-02-01,2024-02-28,51,242.0,5.0,0,0.0,0.0,0.2293158711428353
234233,AS60225742,2024-02-01,2024-03-08,1,80.0,2.0,0,0.0,0.0,0.23183260209692474
234234,AS60225743,2024-02-01,2024-03-06,4,276.0,3.0,0,0.0,0.0,0.2024455649180245
234235,AS60225744,2024-02-01,2024-02-27,26,1490.0,13.0,0,0.0,0.0,0.1754567169524336
234236,AS60225745,2024-02-01,2024-03-11,0,96.0,2.0,0,0.0,0.0,0.20887924688315568
234237,AS60225746,2024-02-01,2024-02-11,54,2983.0,4.0,0,0.0,0.0,0.18242889296467585
234238,AS60225747,2024-02-01,2024-02-12,101,504.0,10.0,0,0.0,0.0,0.2575267528590066
234242,AS60225751,2024-02-02,2024-03-08,0,13.0,0.0,0,0.0,0.0,0.27707413004247483
234243,AS60225752,2024-02-02,2024-03-12,9,731.0,11.0,0,0.0,0.0,0.18682044637249756
234244,AS60225753,2024-02-02,2024-03-12,3,224.0,2.0,0,0.0,0.0,0.22656911932335902
234245,AS60225754,2024-02-02,2024-02-19,49,117.0,2.0,0,0.0,0.0,0.270500132908824
234246,AS60225755,2024-02-02,2024-03-07,4,196.0,2.0,0,0.0,0.0,0.2731497514858645
234248,AS60225757,2024-02-02,2024-03-12,3,477.0,8.0,0,0.0,0.0,0.23510523108498457
234249,AS60225758,2024-02-02,2024-03-09,6,155.0,2.0,0,0.0,0.0,0.26811061196285124
234250,AS60225759,2024-02-02,2024-03-08,0,40.0,0.0,0,0.0,0.0,0.27038247296816154
234251,AS60225760,2024-02-02,2024-03-03,0,0.0,0.0,0,1.0,1.0,0.43563913240923363
234253,AS60225762,2024-02-02,2024-03-10,3,86.0,2.0,0,0.0,0.0,0.2808344341745772
234254,AS60225763,2024-02-02,2024-03-07,3,244.0,3.0,0,0.0,0.0,0.21422343419726783
234255,AS60225764,2024-02-02,2024-03-11,3,227.0,6.0,0,0.0,0.0,0.2727589548658606
234257,AS60225766,2024-02-02,2024-02-20,48,35.0,1.0,0,0.0,0.0,0.27642156755815256
234258,AS60225767,2024-02-02,2024-03-12,2,131.0,2.0,0,0.0,0.0,0.26288588635619653
234259,AS60225768,2024-02-02,2024-03-11,4,107.0,2.0,0,0.0,0.0,0.26937194187358615
234260,AS60225769,2024-02-02,2024-03-12,38,2749.0,48.0,0,0.0,0.0,0.18284134238546118
234261,AS60225770,2024-02-02,2024-02-27,11,388.0,6.0,0,0.0,0.0,0.20418424107958608
234262,AS60225771,2024-02-02,2024-03-11,52,3600.0,16.0,0,0.0,0.0,0.18618195135797025
234263,AS60225772,2024-02-02,2024-02-17,6,232.0,3.0,0,0.0,0.0,0.3008775225249744
234264,AS60225773,2024-02-02,2024-03-11,8,119.0,1.0,0,0.0,0.0,0.22766153883083243
234266,AS60225775,2024-02-02,2024-02-27,3,37.0,0.0,0,0.0,0.5918173929372111,0.2963167023392957
234267,AS60225776,2024-02-02,2024-02-29,1,57.0,2.0,0,0.0,0.1978281930584282,0.2262915266533597
234268,AS60225777,2024-02-02,2024-03-07,2,39.0,0.0,0,0.0,0.0,0.27449791355852143
234269,AS60225778,2024-02-02,2024-03-07,1,79.0,2.0,0,0.0,0.0,0.2615649116044985
234270,AS60225779,2024-02-02,2024-03-10,0,36.0,0.0,0,0.0,0.0,0.23057830159997203
234271,AS60225780,2024-02-02,2024-03-09,1,0.0,0.0,0,1.0,1.0,0.43222678709655576
234272,AS60225781,2024-02-02,2024-03-12,3,314.0,6.0,0,0.0,0.2001396147418395,0.21238912133069282
234273,AS60225782,2024-02-02,2024-03-12,2,172.0,3.0,0,0.0,0.0,0.2491998651142042
234274,AS60225783,2024-02-02,2024-03-12,5,421.0,4.0,0,0.0,0.0,0.21988635621685507
234275,AS60225784,2024-02-02,2024-03-09,1,95.0,1.0,0,0.0,0.0,0.26581465041412333
234276,AS60225785,2024-02-02,2024-03-12,3,78.0,1.0,0,0.0,0.0,0.2337252352151609
234277,AS60225786,2024-02-02,2024-03-05,1,92.0,1.0,0,0.0,0.0,0.2236613171514014
234278,AS60225787,2024-02-02,2024-03-03,3,24.0,1.0,0,0.0,0.0,0.28415612720751987
234280,AS60225789,2024-02-02,2024-03-11,13,528.0,7.0,0,0.0,0.0,0.20658085847002988
234282,AS60225791,2024-02-02,2024-02-24,15,873.0,1.0,0,0.0,0.0,0.2253593725526251
234283,AS60225792,2024-02-02,2024-03-06,2,35.0,2.0,0,0.0,0.0,0.27407776981577564
234284,AS60225793,2024-02-02,2024-03-04,1,93.0,2.0,0,0.0,0.0,0.2592912945109644
234285,AS60225794,2024-02-02,2024-03-12,4,338.0,4.0,0,0.0,0.0,0.21331454806513506
234286,AS60225795,2024-02-02,2024-03-12,2,65.0,2.0,0,0.0,0.0,0.2723427228965578
234289,AS60225798,2024-02-02,2024-02-21,35,412.0,6.0,0,1.0,0.3976524913947589,0.40989185306222004
234290,AS60225799,2024-02-02,2024-02-23,8,461.0,2.0,0,0.0,0.0,0.2234070076150549
234292,AS60225801,2024-02-05,2024-02-22,1,97.0,2.0,0,0.0,0.0,0.2157488228483535
234293,AS60225802,2024-02-05,2024-02-21,49,84.0,2.0,0,0.0,0.0,0.2724398974091331
234295,AS60225804,2024-02-05,2024-02-29,1,61.0,0.0,0,0.0,0.0,0.2345632986793074
234296,AS60225805,2024-02-05,2024-03-11,0,27.0,0.0,0,0.0,0.0,0.22650200547138621
234297,AS60225806,2024-02-05,2024-02-25,1,106.0,1.0,0,0.0,0.0,0.21041688503708855
234300,AS60225809,2024-02-05,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.447847683821366
234301,AS60225810,2024-02-05,2024-03-08,2,59.0,3.0,0,0.0,0.0,0.2748542473369334
234302,AS60225811,2024-02-05,2024-03-10,1,136.0,2.0,0,0.0,0.0,0.2722638165461692
234303,AS60225812,2024-02-05,2024-03-06,1,70.0,2.0,0,0.0,0.0,0.267723291949758
234305,AS60225814,2024-02-05,2024-03-09,4,360.0,5.0,0,0.0,0.0,0.2720536154175829
234306,AS60225815,2024-02-05,2024-03-11,7,118.0,2.0,0,0.0,0.0,0.18863243608091707
234308,AS60225817,2024-02-05,2024-02-17,96,88.0,2.0,0,0.0,0.0,0.26461736924585566
234309,AS60225818,2024-02-05,2024-03-04,3,199.0,4.0,0,0.0,0.0,0.27499306295199355
234312,AS60225821,2024-02-05,2024-02-24,0,105.0,1.0,0,0.0,0.0,0.28040834040898727
234313,AS60225822,2024-02-05,2024-03-11,2,161.0,2.0,0,0.0,0.0,0.261657705512572
234314,AS60225823,2024-02-05,2024-03-09,0,0.0,0.0,0,1.0,1.0,0.47949619728482074
234318,AS60225827,2024-02-05,2024-03-12,7,459.0,8.0,0,0.0,0.0,0.18567925466171065
234320,AS60225829,2024-02-05,2024-03-12,5,339.0,7.0,0,0.0,0.0,0.2814444859347231
234321,AS60225830,2024-02-05,2024-03-11,4,323.0,4.0,0,0.0,0.1906393118128601,0.22451964059056484
234322,AS60225831,2024-02-05,2024-03-07,50,190.0,3.0,0,0.0,0.0,0.27539559143879816
234323,AS60225832,2024-02-05,2024-03-09,1,113.0,2.0,0,0.0,0.0,0.21774421080579875
234324,AS60225833,2024-02-05,2024-03-11,7,86.0,2.0,0,0.0,0.1984944940221935,0.2352266806047198
234325,AS60225834,2024-02-05,2024-03-10,1,127.0,2.0,0,0.0,0.0,0.2789879118184149
234326,AS60225835,2024-02-05,2024-03-10,0,0.0,0.0,0,1.0,1.0,0.48018148936675425
234329,AS60225838,2024-02-05,2024-03-10,1,60.0,0.0,0,0.0,0.0,0.2707289375961313
234330,AS60225839,2024-02-05,2024-03-12,9,693.0,8.0,0,0.0,0.0,0.19870438052878858
234331,AS60225840,2024-02-05,2024-02-27,1,101.0,2.0,0,0.0,0.0,0.26416442529578726
234332,AS60225841,2024-02-05,2024-03-07,1,67.0,1.0,0,0.0,0.0,0.2524200197909467
234335,AS60225844,2024-02-06,2024-03-05,1,58.0,1.0,0,0.0,0.0,0.2675889683620005
234337,AS60225846,2024-02-06,2024-02-19,1,110.0,2.0,0,0.0,0.0,0.20999626840953117
234339,AS60225848,2024-02-06,2024-02-11,2,215.0,2.0,0,0.0,0.0,0.24282075620000076
234340,AS60225849,2024-02-06,2024-03-12,9,707.0,6.0,0,0.0,0.0,0.19465106102158486
234341,AS60225850,2024-02-06,2024-03-10,2,137.0,3.0,0,0.0,0.0,0.22918659458912438
234342,AS60225851,2024-02-06,2024-03-12,1,95.0,8.0,0,0.0,0.0,0.24992631173620297
234343,AS60225852,2024-02-06,2024-03-12,23,84.0,4.0,0,0.0,0.7893695521177919,0.3730190684623941
234344,AS60225853,2024-02-06,2024-03-12,11,725.0,10.0,0,0.0,0.0,0.2051274112611746
234345,AS60225854,2024-02-06,2024-03-12,15,990.0,18.0,0,0.0,0.0,0.18074914744908488
234347,AS60225856,2024-02-06,2024-03-05,1,51.0,0.0,0,0.0,0.0,0.25490029130308206
234348,AS60225857,2024-02-06,2024-02-16,2,127.0,2.0,0,0.0,0.0,0.25111372421893224
234349,AS60225858,2024-02-06,2024-03-11,2,212.0,4.0,0,0.0,0.0,0.22142947752802952
234350,AS60225859,2024-02-06,2024-03-12,2,191.0,3.0,0,0.0,0.0,0.22420231955226824
234351,AS60225860,2024-02-06,2024-03-11,13,628.0,10.0,0,0.0,0.0,0.1985068646522284
234352,AS60225861,2024-02-06,2024-03-12,7,662.0,8.0,0,0.0,0.0,0.18668513028962297
234353,AS60225862,2024-02-06,2024-03-11,3,245.0,2.0,0,0.0,0.0,0.2616941611660865
234354,AS60225863,2024-02-06,2024-03-05,2,149.0,1.0,0,0.0,0.0,0.21368411202320134
234355,AS60225864,2024-02-06,2024-03-07,0,28.0,0.0,0,0.0,0.0,0.22455991210410592
234356,AS60225865,2024-02-06,2024-03-04,2,8.0,1.0,0,0.0,1.0,0.3486432148672509
234357,AS60225866,2024-02-06,2024-03-08,2,173.0,2.0,0,0.0,0.0,0.2629624991059504
234358,AS60225867,2024-02-06,2024-03-12,3,150.0,2.0,0,0.0,0.0,0.27709787191638136
234359,AS60225868,2024-02-06,2024-03-11,2,242.0,4.0,0,0.0,0.0,0.21131242846347886
234360,AS60225869,2024-02-06,2024-03-05,1,47.0,1.0,0,0.0,0.0,0.27254258698838396
234362,AS60225871,2024-02-06,2024-03-08,1,118.0,2.0,0,0.0,0.1977448827821785,0.22026703774980597
234363,AS60225872,2024-02-06,2024-03-12,8,571.0,10.0,0,0.0,0.0,0.19979304373640158
234365,AS60225874,2024-02-06,2024-03-12,5,377.0,15.0,0,0.0,0.0,0.20124741652364433
234366,AS60225875,2024-02-06,2024-03-13,0,0.0,0.0,0,1.0,0.5916002356675116,0.44067954439678114
234367,AS60225876,2024-02-06,2024-03-12,2,173.0,4.0,0,0.0,0.0,0.20598374077023
234369,AS60225878,2024-02-06,2024-03-11,2,104.0,2.0,0,0.0,0.0,0.2492394861864368
234370,AS60225879,2024-02-06,2024-03-11,1,43.0,0.0,0,0.0,0.0,0.24970464258666566
234371,AS60225880,2024-02-06,2024-02-17,16,880.0,1.0,0,0.0,0.0,0.2875322667593267
234372,AS60225881,2024-02-06,2024-03-12,1,38.0,1.0,0,0.0,0.0,0.27238420588134227
234373,AS60225882,2024-02-06,2024-03-06,0,0.0,0.0,0,1.0,1.0,0.46978008098277413
234374,AS60225883,2024-02-06,2024-03-09,1,64.0,1.0,0,0.0,0.0,0.21644588447679444
234375,AS60225884,2024-02-06,2024-02-21,142,8050.0,2.0,0,0.0,0.0,0.2700154431212696
234376,AS60225885,2024-02-06,2024-03-08,1,92.0,2.0,0,0.0,0.0,0.20605158386721936
234377,AS60225886,2024-02-06,2024-03-12,4,347.0,4.0,0,0.0,0.0,0.2173025137236922
234378,AS60225887,2024-02-06,2024-03-12,15,1070.0,14.0,0,0.0,0.0,0.18718004938782362
234379,AS60225888,2024-02-06,2024-03-12,0,0.0,0.0,0,1.0,0.6071494480772979,0.44183305945521684
234380,AS60225889,2024-02-06,2024-03-12,5,394.0,4.0,0,0.0,0.0,0.22628757849188968
234382,AS60225891,2024-02-06,2024-03-03,0,0.0,0.0,0,1.0,1.0,0.43092730428125897
234383,AS60225892,2024-02-06,2024-03-08,6,166.0,2.0,0,0.0,0.0,0.2237093776230109
234384,AS60225893,2024-02-06,2024-03-10,2,137.0,4.0,0,0.0,0.0,0.27428503787796116
234386,AS60225895,2024-02-06,2024-03-11,3,236.0,3.0,0,0.0,0.0,0.22268347833240432
234387,AS60225896,2024-02-06,2024-03-12,0,39.0,0.0,0,0.0,0.0,0.23350689712743272
234388,AS60225897,2024-02-06,2024-03-12,2,165.0,4.0,0,0.0,0.0,0.24877807965584095
234390,AS60225899,2024-02-06,2024-03-12,1,136.0,5.0,0,0.0,0.0,0.2817183623199466
234391,AS60225900,2024-02-06,2024-03-02,0,78.0,1.0,0,0.0,0.0,0.2664783982030109
234392,AS60225901,2024-02-06,2024-03-12,4,357.0,7.0,0,0.0,0.0,0.20571837747685714
234394,AS60225903,2024-02-06,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.45421667920292064
234396,AS60225905,2024-02-06,2024-02-28,50,208.0,6.0,0,0.0,0.0,0.22455900842111387
234402,AS60225911,2024-02-07,2024-03-05,2,72.0,1.0,0,0.0,0.0,0.23278408590372915
234403,AS60225912,2024-02-07,2024-03-12,4,271.0,1.0,0,0.0,0.0,0.2302776177589874
234404,AS60225913,2024-02-07,2024-03-12,9,784.0,9.0,0,0.0,0.0,0.18869598610885982
234405,AS60225914,2024-02-07,2024-03-10,1,70.0,1.0,0,0.0,0.2006964725307273,0.2131078080867932
234406,AS60225915,2024-02-07,2024-03-11,2,203.0,4.0,0,0.0,0.0,0.2597442662072681
234407,AS60225916,2024-02-07,2024-03-12,2,209.0,2.0,0,0.0,0.2095042442193551,0.20655464670182969
234408,AS60225917,2024-02-07,2024-03-11,0,28.0,1.0,0,0.0,0.0,0.232239718116714
234409,AS60225918,2024-02-07,2024-03-10,1,74.0,1.0,0,0.0,0.0,0.22513997551956208
234410,AS60225919,2024-02-07,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.4344309474226161
234411,AS60225920,2024-02-07,2024-03-12,10,794.0,13.0,0,0.0,0.0,0.21225063268072708
234412,AS60225921,2024-02-07,2024-03-09,1,126.0,2.0,0,0.0,0.0,0.26785304702094154
234413,AS60225922,2024-02-07,2024-03-11,1,47.0,1.0,0,0.0,0.0,0.2807742597564005
234414,AS60225923,2024-02-07,2024-03-11,1,59.0,0.0,0,0.0,0.0,0.22850683223795662
234415,AS60225924,2024-02-07,2024-02-20,1,80.0,2.0,0,0.0,0.0,0.2195829933133198
234421,AS60225930,2024-02-07,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.4396059413810201
234422,AS60225931,2024-02-07,2024-03-07,3,229.0,4.0,0,0.0,0.0,0.2608017958609317
234423,AS60225932,2024-02-07,2024-03-11,1,38.0,0.0,0,0.0,0.0,0.24654812589289438
234424,AS60225933,2024-02-07,2024-03-12,1,123.0,2.0,0,0.0,0.0,0.22571723574375654
234425,AS60225934,2024-02-07,2024-03-12,5,191.0,2.0,0,0.0,0.0,0.22735427559951896
234426,AS60225935,2024-02-07,2024-03-12,6,82.0,5.0,0,0.0,0.7741647933566368,0.30390820594912565
234427,AS60225936,2024-02-07,2024-03-12,3,222.0,6.0,0,0.0,0.0,0.19988482465356514
234428,AS60225937,2024-02-07,2024-02-15,62,2882.0,8.0,0,0.0,0.0,0.22229727851626027
234429,AS60225938,2024-02-07,2024-03-12,0,0.0,0.0,0,1.0,1.0,0.4358849735491763
234430,AS60225939,2024-02-07,2024-03-09,2,125.0,2.0,0,0.0,0.0,0.20955851416202287
234433,AS60225942,2024-02-07,2024-02-27,1,17.0,0.0,0,0.0,0.7945503874341818,0.3185996903310801
234436,AS60225945,2024-02-08,2024-03-07,2,163.0,2.0,0,0.0,0.0,0.2199560202060503
234437,AS60225946,2024-02-08,2024-03-10,0,0.0,0.0,0,1.0,1.0,0.4526821864012292
234438,AS60225947,2024-02-08,2024-03-07,2,134.0,2.0,0,0.0,0.0,0.25113293442978474
234439,AS60225948,2024-02-08,2024-03-06,0,28.0,0.0,0,0.0,0.0,0.21871417579570432
234441,AS60225950,2024-02-08,2024-03-10,17,748.0,6.0,0,0.0,0.0,0.20694547663530383
234442,AS60225951,2024-02-08,2024-03-09,0,64.0,1.0,0,0.0,0.0,0.2798027361358339
234444,AS60225953,2024-02-08,2024-03-02,0,0.0,0.0,0,1.0,1.0,0.44941619923811005
234446,AS60225955,2024-02-08,2024-02-29,3,67.0,0.0,0,0.0,0.0,0.24768501552092237
234447,AS60225956,2024-02-08,2024-02-26,26,1505.0,15.0,0,0.0,0.1930399797541797,0.25953974202788016
234452,AS60225961,2024-02-08,2024-03-12,4,170.0,2.0,0,0.0,0.0,0.27786890605056086
234453,AS60225962,2024-02-08,2024-03-07,15,836.0,4.0,0,0.0,0.1934282977064924,0.3236677829275395
234454,AS60225963,2024-02-08,2024-03-12,6,432.0,4.0,0,0.0,0.0,0.20398331631915995
234455,AS60225964,2024-02-08,2024-02-24,1,63.0,1.0,0,0.0,0.0,0.23551637043047147
234458,AS60225967,2024-02-08,2024-03-02,1,104.0,2.0,0,0.0,0.0,0.2699027654662148
234459,AS60225968,2024-02-08,2024-03-01,0,30.0,2.0,0,0.0,0.0,0.26945490405308137
234460,AS60225969,2024-02-08,2024-03-10,5,278.0,0.0,0,0.0,0.5932172561913976,0.30747193461717875
234461,AS60225970,2024-02-08,2024-03-11,1,138.0,2.0,0,0.0,0.0,0.22154849935785587
234464,AS60225973,2024-02-08,2024-03-08,6,450.0,5.0,0,0.0,0.0,0.2784290585397101
234465,AS60225974,2024-02-09,2024-03-11,3,236.0,3.0,0,0.0,0.0,0.2195300663863833
234466,AS60225975,2024-02-09,2024-02-19,3,63.0,1.0,0,0.0,0.0,0.2235095003127459
234467,AS60225976,2024-02-09,2024-03-11,4,355.0,4.0,0,0.0,0.0,0.21737496663549388
234468,AS60225977,2024-02-09,2024-03-10,1,87.0,2.0,0,0.0,0.0,0.2696781250097346
234472,AS60225981,2024-02-09,2024-03-12,12,263.0,3.0,0,0.0,0.0,0.24197740987988284
234473,AS60225982,2024-02-09,2024-03-09,6,13.0,0.0,0,0.0,0.4088386332852152,0.3368100507107891
234474,AS60225983,2024-02-09,2024-03-12,1,61.0,1.0,0,0.0,0.0,0.2683087715011501
234475,AS60225984,2024-02-09,2024-03-07,4,113.0,2.0,0,0.0,0.0,0.2263965113659771
234476,AS60225985,2024-02-09,2024-03-11,5,242.0,4.0,0,0.0,0.0,0.2187559511904534
234477,AS60225986,2024-02-09,2024-02-28,49,83.0,2.0,0,0.0,0.0,0.2746390949205555
234479,AS60225988,2024-02-09,2024-02-25,8,467.0,14.0,0,0.0,0.1919486983117615,0.16931429670470963
234480,AS60225989,2024-02-09,2024-03-01,2,94.0,1.0,0,0.0,0.0,0.2717895182085088
234481,AS60225990,2024-02-09,2024-03-12,3,212.0,2.0,0,0.0,0.0,0.20970864068065742
234482,AS60225991,2024-02-09,2024-03-11,1,110.0,1.0,0,0.0,0.0,0.24949305192712581
234484,AS60225993,2024-02-09,2024-03-11,1,116.0,3.0,0,0.0,0.0,0.21832649640407023
234485,AS60225994,2024-02-09,2024-03-10,2,206.0,4.0,0,0.0,0.0,0.22024563248115617
234487,AS60225996,2024-02-09,2024-03-11,2,186.0,3.0,0,0.0,0.0,0.20892933811903366
234491,AS60226000,2024-02-12,2024-03-08,0,65.0,1.0,0,0.0,0.0,0.26133407132160286
234493,AS60226002,2024-02-12,2024-03-11,0,0.0,0.0,0,1.0,1.0,0.4774259785349083
234495,AS60226004,2024-02-12,2024-03-11,1,120.0,2.0,0,0.0,0.0,0.21284278637975804
